Date,T,,,,
2020-07-11,10.8268048,,,,
2020-07-12,8.193091735,,,,
2020-07-13,7.854122967,,,,
2020-07-14,10.09311546,,,,
2020-07-15,13.55754824,,,,
2020-07-16,17.382463,,,,
2020-07-17,16.99128239,,,,
2020-07-18,15.52035887,,,,
2020-07-19,14.03918121,,,,
2020-07-20,11.05228494,,,,
2020-07-21,9.782541,,,,
2020-07-22,11.03638858,,,,
2020-07-23,11.38645757,,,,
2020-07-24,10.81209168,,,,
2020-07-25,9.836838892,,,,
2020-07-26,8.48388894,,,,
2020-07-27,8.328804589,,,,
2020-07-28,11.13003296,,,,
2020-07-29,13.74051634,,,,
2020-07-30,12.54434832,,,,
2020-07-31,15.31893075,,,,
2020-08-01,17.23173283,,,,
2020-08-02,11.65329623,,,,
2020-08-03,10.64065928,,,,
2020-08-04,12.99378065,,,,
2020-08-05,15.44810774,,,,
2020-08-06,15.84006636,,,,
2020-08-07,15.1635714,,,,
2020-08-08,15.24670555,,,,
2020-08-09,12.33640648,,,,
2020-08-10,12.04434501,,,,
2020-08-11,15.62508511,,,,
2020-08-12,11.81960561,,,,
2020-08-13,9.242973995,,,,
2020-08-14,10.41712257,,,,
2020-08-15,12.6851642,,,,
2020-08-16,16.79670783,,,,
2020-08-17,18.19062406,,,,
2020-08-18,14.41932697,,,,
2020-08-19,12.7367882,,,,
2020-08-20,8.038948567,,,,
2020-08-21,7.436846975,,,,
2020-08-22,7.293364775,,,,
2020-08-23,8.809150594,,,,
2020-08-24,8.212032622,,,,
2020-08-25,7.937906012,,,,
2020-08-26,5.757100408,,,,
2020-08-27,5.579196981,,,,
2020-08-28,5.697741636,,,,
2020-08-29,5.419217078,,,,
2020-08-30,6.440141508,,,,
2020-08-31,7.606196016,,,,
2020-09-01,8.790383681,,,,
2020-09-02,11.55019679,,,,
2020-09-03,8.754781924,,,,
2020-09-04,5.477730841,,,,
2020-09-05,6.401719447,,,,
2020-09-06,7.036786189,,,,
2020-09-07,7.398270391,,,,
2020-09-08,7.914062549,,,,
2020-09-09,6.730757176,,,,
2020-09-10,3.390725227,,,,
2020-09-11,5.168082977,,,,
2020-09-12,4.879752729,,,,
2020-09-13,3.585888703,,,,
2020-09-14,6.785841728,,,,
2020-09-15,3.735073646,,,,
2020-09-16,3.310152035,,,,
2020-09-17,2.932268462,,,,
2020-09-18,1.428787708,,,,
2020-09-19,0.899254398,,,,
2020-09-20,1.017472717,,,,
2020-09-21,3.788962,,,,
2020-09-22,6.230424287,,,,
2020-09-23,9.594607122,,,,
2020-09-24,4.933246133,,,,
2020-09-25,1.783720915,,,,
2020-09-26,1.529830803,,,,
2020-09-27,0.98548765,,,,
2020-09-28,0.893394971,,,,
2020-09-29,1.831494826,,,,
2020-09-30,2.108246157,,,,
2020-10-01,0.633731879,,,,
2020-10-02,-1.129738842,,,,
2020-10-03,-5.26533125,,,,
2020-10-04,-6.329041108,,,,
2020-10-05,-5.743376707,,,,
2020-10-06,-2.41459302,,,,
2020-10-07,2.279543478,,,,
2020-10-08,-2.754672621,,,,
2020-10-09,-0.775962392,,,,
2020-10-10,0.260183039,,,,
2020-10-11,-0.170162527,,,,
2020-10-12,0.60118059,,,,
2020-10-13,-2.141607499,,,,
2020-10-14,1.146426024,,,,
2020-10-15,2.318169769,,,,
2020-10-16,3.123259291,,,,
2020-10-17,2.28715668,,,,
2020-10-18,1.708568975,,,,
2020-10-19,2.674135466,,,,
2020-10-20,-1.439708716,,,,
2020-10-21,-4.227535237,,,,
2020-10-22,-6.540612059,,,,
2020-10-23,-4.643835468,,,,
2020-10-24,-5.256124197,,,,
2020-10-25,-4.723061723,,,,
2020-10-26,-6.054121355,,,,
2020-10-27,-7.396569185,,,,
2020-10-28,-10.13766671,,,,
2020-10-29,-8.872907477,,,,
2020-10-30,-9.332269221,,,,
2020-10-31,-8.055956462,,,,
2020-11-01,-8.634564156,,,,
2020-11-02,-6.841748761,,,,
2020-11-03,-7.290344185,,,,
2020-11-04,-6.691677745,,,,
2020-11-05,-9.487761495,,,,
2020-11-06,-5.420867821,,,,
2020-11-07,-7.254785655,,,,
2020-11-08,-8.912107009,,,,
2020-11-09,-12.57960769,,,,
2020-11-10,-7.610109486,,,,
2020-11-11,-10.72433443,,,,
2020-11-12,-5.967186808,,,,
2020-11-13,-9.540295884,,,,
2020-11-14,-12.94365016,,,,
2020-11-15,-16.78411063,,,,
2020-11-16,-10.57768128,,,,
2020-11-17,-4.334253521,,,,
2020-11-18,-5.387801097,,,,
2020-11-19,-7.532746686,,,,
2020-11-20,-12.09420027,,,,
2020-11-21,-11.71707688,,,,
2020-11-22,-13.16835012,,,,
2020-11-23,-11.44588187,,,,
2020-11-24,-11.01113674,,,,
2020-11-25,-12.75640839,,,,
2020-11-26,-12.76973244,,,,
2020-11-27,-8.367715772,,,,
2020-11-28,-9.55334871,,,,
2020-11-29,-9.87503852,,,,
2020-11-30,-14.75287736,,,,
2020-12-01,-14.62019228,,,,
2020-12-02,-6.761379801,,,,
2020-12-03,-3.112715187,,,,
2020-12-04,-5.931378121,,,,
2020-12-05,-9.436932254,,,,
2020-12-06,-10.74756952,,,,
2020-12-07,-14.06089718,,,,
2020-12-08,-15.66551775,,,,
2020-12-09,-16.75352653,,,,
2020-12-10,-8.98448241,,,,
2020-12-11,-9.332449684,,,,
2020-12-12,-14.38629985,,,,
2020-12-13,-18.68984466,,,,
2020-12-14,-14.74851399,,,,
2020-12-15,-8.571540073,,,,
2020-12-16,-10.40515804,,,,
2020-12-17,-14.72381417,,,,
2020-12-18,-16.2148456,,,,
2020-12-19,-15.48915631,,,,
2020-12-20,-17.44462495,,,,
2020-12-21,-10.16591569,,,,
2020-12-22,-13.82087087,,,,
2020-12-23,-17.0354468,,,,
2020-12-24,-21.05573682,,,,
2020-12-25,-13.53427441,,,,
2020-12-26,-6.039879356,,,,
2020-12-27,-3.286329805,,,,
2020-12-28,-15.36805392,,,,
2020-12-29,-14.88953788,,,,
2020-12-30,-19.64424501,,,,
2020-12-31,-18.96586606,,,,
2021-01-01,-16.58013127,,,,
2021-01-02,-21.16139776,,,,
2021-01-03,-18.44180911,,,,
2021-01-04,-14.58538096,,,,
2021-01-05,-9.966594154,,,,
2021-01-06,-8.605889439,,,,
2021-01-07,-12.71820353,,,,
2021-01-08,-11.93630534,,,,
2021-01-09,-11.80539889,,,,
2021-01-10,-15.9817917,,,,
2021-01-11,-19.18892786,,,,
2021-01-12,-14.8872141,,,,
2021-01-13,-16.86866305,,,,
2021-01-14,-15.09357559,,,,
2021-01-15,-15.52422425,,,,
2021-01-16,-10.19953999,,,,
2021-01-17,-12.92628367,,,,
2021-01-18,-5.357811855,,,,
2021-01-19,-5.189067936,,,,
2021-01-20,-12.68206148,,,,
2021-01-21,-5.320588694,,,,
2021-01-22,-8.064685361,,,,
2021-01-23,-4.856040178,,,,
2021-01-24,-4.980490183,,,,
2021-01-25,-8.437133631,,,,
2021-01-26,-9.776394305,,,,
2021-01-27,-11.73028585,,,,
2021-01-28,-15.42036517,,,,
2021-01-29,-13.45852545,,,,
2021-01-30,-11.50369488,,,,
2021-01-31,-14.76841496,,,,
2021-02-01,-17.15628822,,,,
2021-02-02,-16.25504575,,,,
2021-02-03,-14.29773201,,,,
2021-02-04,-13.80584762,,,,
2021-02-05,-13.14021298,,,,
2021-02-06,-6.347370929,,,,
2021-02-07,-4.812643682,,,,
2021-02-08,-2.181024231,,,,
2021-02-09,-1.742392264,,,,
2021-02-10,-2.327037682,,,,
2021-02-11,-7.210277244,,,,
2021-02-12,-11.74920405,,,,
2021-02-13,-17.35246366,,,,
2021-02-14,-21.58373842,,,,
2021-02-15,-21.99295925,,,,
2021-02-16,-22.39246894,,,,
2021-02-17,-18.31696848,,,,
2021-02-18,-18.59945226,,,,
2021-02-19,-21.91206188,,,,
2021-02-20,-23.04733455,,,,
2021-02-21,-21.50175831,,,,
2021-02-22,-15.47546702,,,,
2021-02-23,-11.35814014,,,,
2021-02-24,-12.84803642,,,,
2021-02-25,-11.59427205,,,,
2021-02-26,-16.72013023,,,,
2021-02-27,-14.04665681,,,,
2021-02-28,-19.96007756,,,,
2021-03-01,-17.51187355,,,,
2021-03-02,-10.37548271,,,,
2021-03-03,-7.316533576,,,,
2021-03-04,-1.374658547,,,,
2021-03-05,-3.836556157,,,,
2021-03-06,-2.921421795,,,,
2021-03-07,-5.173158067,,,,
2021-03-08,-11.59976138,,,,
2021-03-09,-11.46874526,,,,
2021-03-10,-14.34571772,,,,
2021-03-11,-19.15239789,,,,
2021-03-12,-15.40228551,,,,
2021-03-13,-15.09065425,,,,
2021-03-14,-20.71470415,,,,
2021-03-15,-21.45911984,,,,
2021-03-16,-22.26333842,,,,
2021-03-17,-19.92221091,,,,
2021-03-18,-15.33584842,,,,
2021-03-19,-19.06746241,,,,
2021-03-20,-19.33663565,,,,
2021-03-21,-15.71174535,,,,
2021-03-22,-6.70420649,,,,
2021-03-23,-7.851045105,,,,
2021-03-24,-14.501056,,,,
2021-03-25,-17.38441576,,,,
2021-03-26,-17.99693952,,,,
2021-03-27,-17.93234535,,,,
2021-03-28,-13.33582058,,,,
2021-03-29,-7.831331063,,,,
2021-03-30,-13.84182596,,,,
2021-03-31,-9.913522172,,,,
2021-04-01,-7.743861098,,,,
2021-04-02,-13.08072292,,,,
2021-04-03,-10.72994208,,,,
2021-04-04,-4.570703666,,,,
2021-04-05,-4.164151857,,,,
2021-04-06,-2.757197928,,,,
2021-04-07,-0.060895704,,,,
2021-04-08,1.491621075,,,,
2021-04-09,-4.204248812,,,,
2021-04-10,-5.04917163,,,,
2021-04-11,0.379111297,,,,
2021-04-12,1.364238386,,,,
2021-04-13,-0.124238562,,,,
2021-04-14,-1.011888999,,,,
2021-04-15,-5.580769922,,,,
2021-04-16,-7.047502966,,,,
2021-04-17,-6.185906854,,,,
2021-04-18,-0.086971638,,,,
2021-04-19,0.119497371,,,,
2021-04-20,-1.89225689,,,,
2021-04-21,-1.267373502,,,,
2021-04-22,-1.369556064,,,,
2021-04-23,-0.141460792,,,,
2021-04-24,-0.009680156,,,,
2021-04-25,-0.06473175,,,,
2021-04-26,-0.397507734,,,,
2021-04-27,-1.397373347,,,,
2021-04-28,0.353539453,,,,
2021-04-29,1.186157204,,,,
2021-04-30,0.224790374,,,,
2021-05-01,0.100403043,,,,
2021-05-02,0.10437038,,,,
2021-05-03,0.315766277,,,,
2021-05-04,0.679140408,,,,
2021-05-05,1.365776586,,,,
2021-05-06,-0.376838466,,,,
2021-05-07,-0.14218802,,,,
2021-05-08,-0.638219675,,,,
2021-05-09,-0.196389201,,,,
2021-05-10,0.134470921,,,,
2021-05-11,-0.776684758,,,,
2021-05-12,-0.253640849,,,,
2021-05-13,-0.082823304,,,,
2021-05-14,1.293764802,,,,
2021-05-15,1.860822755,,,,
2021-05-16,2.218696211,,,,
2021-05-17,3.034837331,,,,
2021-05-18,2.382387894,,,,
2021-05-19,-1.213655338,,,,
2021-05-20,3.620630861,,,,
2021-05-21,-1.018908965,,,,
2021-05-22,-1.117410004,,,,
2021-05-23,-4.040186491,,,,
2021-05-24,-3.562803967,,,,
2021-05-25,-4.247055854,,,,
2021-05-26,-3.037434658,,,,
2021-05-27,-1.776177031,,,,
2021-05-28,0.333055503,,,,
2021-05-29,-1.263834613,,,,
2021-05-30,1.990741558,,,,
2021-05-31,7.286035764,,,,
2021-06-01,6.765732199,,,,
2021-06-02,0.757964688,,,,
2021-06-03,0.734487,,,,
2021-06-04,2.467665377,,,,
2021-06-05,0.39907603,,,,
2021-06-06,0.621575392,,,,
2021-06-07,-0.295876265,,,,
2021-06-08,0.850235661,,,,
2021-06-09,0.607085401,,,,
2021-06-10,0.555575396,,,,
2021-06-11,1.505735566,,,,
2021-06-12,0.690678805,,,,
2021-06-13,2.062646905,,,,
2021-06-14,4.021985638,,,,
2021-06-15,3.980706532,,,,
2021-06-16,2.633940719,,,,
2021-06-17,3.434168188,,,,
2021-06-18,6.229654916,,,,
2021-06-19,7.468257715,,,,
2021-06-20,6.865295444,,,,
2021-06-21,6.599165641,,,,
2021-06-22,6.701277966,,,,
2021-06-23,5.494486262,,,,
2021-06-24,7.554903207,,,,
2021-06-25,8.036543203,,,,
2021-06-26,10.11190128,,,,
2021-06-27,7.540725503,,,,
2021-06-28,4.438471729,,,,
2021-06-29,6.279799072,,,,
2021-06-30,5.086904662,,,,
2021-07-01,8.155803739,,,,
2021-07-02,10.67056909,,,,
2021-07-03,11.89259477,,,,
2021-07-04,13.87340024,,,,
2021-07-05,12.59795788,,,,
2021-07-06,4.294806911,,,,
2021-07-07,3.580299421,,,,
2021-07-08,7.785654933,,,,
2021-07-09,12.08895931,,,,
2021-07-10,9.295086422,,,,
2021-07-11,7.44321049,,,,
2021-07-12,8.346857242,,,,
2021-07-13,14.21302653,,,,
2021-07-14,18.68959867,,,,
2021-07-15,11.02422615,,,,
2021-07-16,8.970347767,,,,
2021-07-17,10.05051373,,,,
2021-07-18,9.508045914,,,,
2021-07-19,9.159727457,,,,
2021-07-20,7.380987109,,,,
2021-07-21,9.612452844,,,,
2021-07-22,10.94537215,,,,
2021-07-23,11.23213989,,,,
2021-07-24,15.50471374,,,,
2021-07-25,18.54789564,,,,
2021-07-26,18.2413031,,,,
2021-07-27,9.719736809,,,,
2021-07-28,8.392987596,,,,
2021-07-29,7.908693165,,,,
2021-07-30,7.764734431,,,,
2021-07-31,7.606767642,,,,
2021-08-01,7.727184934,,,,
2021-08-02,7.20291079,,,,
2021-08-03,8.704225528,,,,
2021-08-04,9.738377296,,,,
2021-08-05,11.04884168,,,,
2021-08-06,9.36322596,,,,
2021-08-07,7.384963631,,,,
2021-08-08,7.563374388,,,,
2021-08-09,12.40408461,,,,
2021-08-10,12.07939513,,,,
2021-08-11,11.9528796,,,,
2021-08-12,16.59266093,,,,
2021-08-13,17.91593015,,,,
2021-08-14,12.43489077,,,,
2021-08-15,11.45722398,,,,
2021-08-16,11.97655287,,,,
2021-08-17,8.834974754,,,,
2021-08-18,9.518222784,,,,
2021-08-19,8.82184791,,,,
2021-08-20,7.187374801,,,,
2021-08-21,7.282493094,,,,
2021-08-22,10.3014074,,,,
2021-08-23,11.13992024,,,,
2021-08-24,10.50316185,,,,
2021-08-25,8.234759848,,,,
2021-08-26,7.804547734,,,,
2021-08-27,8.975814403,,,,
2021-08-28,10.60844513,,,,
2021-08-29,11.076988,,,,
2021-08-30,10.03318074,,,,
2021-08-31,5.412724974,,,,
2021-09-01,4.5981307,,,,
2021-09-02,5.592376234,,,,
2021-09-03,8.312946588,,,,
2021-09-04,10.52641099,,,,
2021-09-05,11.73359658,,,,
2021-09-06,11.71642783,,,,
2021-09-07,11.55942762,,,,
2021-09-08,7.673685048,,,,
2021-09-09,5.125830272,,,,
2021-09-10,5.890862822,,,,
2021-09-11,4.746415522,,,,
2021-09-12,1.632199766,,,,
2021-09-13,1.838595295,,,,
2021-09-14,2.520206792,,,,
2021-09-15,2.223590683,,,,
2021-09-16,3.214997001,,,,
2021-09-17,5.46318736,,,,
2021-09-18,7.341998285,,,,
2021-09-19,3.86506863,,,,
2021-09-20,1.371720298,,,,
2021-09-21,10.01816883,,,,
2021-09-22,8.364831012,,,,
2021-09-23,3.691659321,,,,
2021-09-24,2.460376888,,,,
2021-09-25,0.879084355,,,,
2021-09-26,3.54335937,,,,
2021-09-27,3.14908021,,,,
2021-09-28,1.25408549,,,,
2021-09-29,0.766867017,,,,
2021-09-30,-0.217191921,,,,
2021-10-01,1.743954616,,,,
2021-10-02,5.522973502,,,,
2021-10-03,4.464921002,,,,
2021-10-04,4.435675736,,,,
2021-10-05,4.357466846,,,,
2021-10-06,3.203534785,,,,
2021-10-07,1.799618358,,,,
2021-10-08,2.062126608,,,,
2021-10-09,2.866850356,,,,
2021-10-10,7.77965125,,,,
2021-10-11,6.62268493,,,,
2021-10-12,6.801277765,,,,
2021-10-13,9.035829086,,,,
2021-10-14,3.988808695,,,,
2021-10-15,0.093626207,,,,
2021-10-16,-0.197266089,,,,
2021-10-17,0.17806192,,,,
2021-10-18,1.518858088,,,,
2021-10-19,1.753884034,,,,
2021-10-20,1.537051216,,,,
2021-10-21,1.674017539,,,,
2021-10-22,0.429420241,,,,
2021-10-23,-0.093045018,,,,
2021-10-24,-0.538571064,,,,
2021-10-25,0.238404018,,,,
2021-10-26,0.892994617,,,,
2021-10-27,0.761880156,,,,
2021-10-28,1.217227563,,,,
2021-10-29,2.661844448,,,,
2021-10-30,2.505973438,,,,
2021-10-31,2.269095383,,,,
2021-11-01,2.419298769,,,,
2021-11-02,2.135068228,,,,
2021-11-03,-3.236149989,,,,
2021-11-04,-6.045743645,,,,
2021-11-05,-5.306508781,,,,
2021-11-06,-4.043358523,,,,
2021-11-07,-8.886549214,,,,
2021-11-08,-7.075790301,,,,
2021-11-09,-7.012892643,,,,
2021-11-10,-8.453900942,,,,
2021-11-11,-11.00940511,,,,
2021-11-12,-9.309626818,,,,
2021-11-13,-8.417936649,,,,
2021-11-14,-8.861897485,,,,
2021-11-15,-9.519750337,,,,
2021-11-16,-4.192486736,,,,
2021-11-17,-7.380711186,,,,
2021-11-18,-10.52656892,,,,
2021-11-19,-7.300326547,,,,
2021-11-20,-5.59843843,,,,
2021-11-21,-8.599190406,,,,
2021-11-22,-6.553687576,,,,
2021-11-23,-3.737561295,,,,
2021-11-24,-8.464990356,,,,
2021-11-25,-11.9461656,,,,
2021-11-26,-2.962489109,,,,
2021-11-27,0.148946324,,,,
2021-11-28,0.032411544,,,,
2021-11-29,-4.301894574,,,,
2021-11-30,-10.4455581,,,,
2021-12-01,-10.61368069,,,,
2021-12-02,-13.72446021,,,,
2021-12-03,-11.22114194,,,,
2021-12-04,-11.87685363,,,,
2021-12-05,-13.63715664,,,,
2021-12-06,-15.2669903,,,,
2021-12-07,-11.11169736,,,,
2021-12-08,-9.687515797,,,,
2021-12-09,-13.88002055,,,,
2021-12-10,-16.95025847,,,,
2021-12-11,-18.43270255,,,,
2021-12-12,-13.65944246,,,,
2021-12-13,-6.504316032,,,,
2021-12-14,-9.616504631,,,,
2021-12-15,-12.46249967,,,,
2021-12-16,-17.056142,,,,
2021-12-17,-9.829069167,,,,
2021-12-18,-7.596318091,,,,
2021-12-19,-14.46026262,,,,
2021-12-20,-18.33956063,,,,
2021-12-21,-23.25553572,,,,
2021-12-22,-25.70838566,,,,
2021-12-23,-14.10729336,,,,
2021-12-24,-4.322013289,,,,
2021-12-25,-4.959819293,,,,
2021-12-26,-9.20217537,,,,
2021-12-27,-6.704522019,,,,
2021-12-28,-8.40082302,,,,
2021-12-29,-12.31774833,,,,
2021-12-30,-15.96501413,,,,
2021-12-31,-13.08809732,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
