Year,Month,Day,Tmean_C,Tmin_C,Tmax_C
2012,6,16,13.39227097,13.39227097,13.39227097
2012,6,17,15.64935329,15.64935329,15.64935329
2012,6,18,16.51540183,16.51540183,16.51540183
2012,6,19,16.51856137,16.51856137,16.51856137
2012,6,20,13.88881258,13.88881258,13.88881258
2012,6,21,8.351454687,8.351454687,8.351454687
2012,6,22,12.21394218,12.21394218,12.21394218
2012,6,23,11.34744478,11.34744478,11.34744478
2012,6,24,10.37717096,10.37717096,10.37717096
2012,6,25,10.90375032,10.90375032,10.90375032
2012,6,26,13.20096823,13.20096823,13.20096823
2012,6,27,11.25781489,11.25781489,11.25781489
2012,6,28,9.017559946,9.017559946,9.017559946
2012,6,29,7.087359647,7.087359647,7.087359647
2012,6,30,6.917518033,6.917518033,6.917518033
2012,7,1,7.157636598,7.157636598,7.157636598
2012,7,2,11.03262653,11.03262653,11.03262653
2012,7,3,11.23105166,11.23105166,11.23105166
2012,7,4,10.46231749,10.46231749,10.46231749
2012,7,5,8.980328516,8.980328516,8.980328516
2012,7,6,10.69301193,10.69301193,10.69301193
2012,7,7,10.84733115,10.84733115,10.84733115
2012,7,8,8.120278921,8.120278921,8.120278921
2012,7,9,7.242280346,7.242280346,7.242280346
2012,7,10,8.014514688,8.014514688,8.014514688
2012,7,11,8.377206608,8.377206608,8.377206608
2012,7,12,8.743003182,8.743003182,8.743003182
2012,7,13,8.190336775,8.190336775,8.190336775
2012,7,14,10.3596787,10.3596787,10.3596787
2012,7,15,12.02012271,12.02012271,12.02012271
2012,7,16,8.621394208,8.621394208,8.621394208
2012,7,17,5.849137154,5.849137154,5.849137154
2012,7,18,6.363673439,6.363673439,6.363673439
2012,7,19,6.436292263,6.436292263,6.436292263
2012,7,20,11.03741521,11.03741521,11.03741521
2012,7,21,12.70524283,12.70524283,12.70524283
2012,7,22,13.78685831,13.78685831,13.78685831
2012,7,23,13.35387386,13.35387386,13.35387386
2012,7,24,8.617069138,8.617069138,8.617069138
2012,7,25,10.06723083,10.06723083,10.06723083
2012,7,26,10.71643487,10.71643487,10.71643487
2012,7,27,10.03086613,10.03086613,10.03086613
2012,7,28,11.34781285,11.34781285,11.34781285
2012,7,29,13.08372934,13.08372934,13.08372934
2012,7,30,10.27394325,10.27394325,10.27394325
2012,7,31,10.76777204,10.76777204,10.76777204
2012,8,1,10.46542151,10.46542151,10.46542151
2012,8,2,10.40575957,10.40575957,10.40575957
2012,8,3,6.609237794,6.609237794,6.609237794
2012,8,4,7.549523547,7.549523547,7.549523547
2012,8,5,8.881006392,8.881006392,8.881006392
2012,8,6,9.225214418,9.225214418,9.225214418
2012,8,7,7.930770065,7.930770065,7.930770065
2012,8,8,9.952392749,9.952392749,9.952392749
2012,8,9,8.154136176,8.154136176,8.154136176
2012,8,10,10.2546794,10.2546794,10.2546794
2012,8,11,10.8338647,10.8338647,10.8338647
2012,8,12,12.31025095,12.31025095,12.31025095
2012,8,13,15.45958506,15.45958506,15.45958506
2012,8,14,14.98754892,14.98754892,14.98754892
2012,8,15,14.24954999,14.24954999,14.24954999
2012,8,16,15.0120591,15.0120591,15.0120591
2012,8,17,14.33395069,14.33395069,14.33395069
2012,8,18,13.70259542,13.70259542,13.70259542
2012,8,19,13.72241134,13.72241134,13.72241134
2012,8,20,12.71887294,12.71887294,12.71887294
2012,8,21,11.11518669,11.11518669,11.11518669
2012,8,22,9.075955068,9.075955068,9.075955068
2012,8,23,8.97982904,8.97982904,8.97982904
2012,8,24,9.492290038,9.492290038,9.492290038
2012,8,25,10.63696137,10.63696137,10.63696137
2012,8,26,9.322769559,9.322769559,9.322769559
2012,8,27,10.17341703,10.17341703,10.17341703
2012,8,28,11.33660367,11.33660367,11.33660367
2012,8,29,8.983669561,8.983669561,8.983669561
2012,8,30,5.90366603,5.90366603,5.90366603
2012,8,31,5.138229629,5.138229629,5.138229629
2012,9,1,5.953587827,5.953587827,5.953587827
2012,9,2,6.63998143,6.63998143,6.63998143
2012,9,3,6.681833583,6.681833583,6.681833583
2012,9,4,5.233329867,5.233329867,5.233329867
2012,9,5,6.534307006,6.534307006,6.534307006
2012,9,6,9.838702111,9.838702111,9.838702111
2012,9,7,9.598942438,9.598942438,9.598942438
2012,9,8,9.155237687,9.155237687,9.155237687
2012,9,9,8.756312744,8.756312744,8.756312744
2012,9,10,8.06144252,8.06144252,8.06144252
2012,9,11,4.647398799,4.647398799,4.647398799
2012,9,12,5.40912733,5.40912733,5.40912733
2012,9,13,10.29292656,10.29292656,10.29292656
2012,9,14,3.389693987,3.389693987,3.389693987
2012,9,15,3.880782451,3.880782451,3.880782451
2012,9,16,3.760916861,3.760916861,3.760916861
2012,9,17,5.868639414,5.868639414,5.868639414
2012,9,18,5.452197724,5.452197724,5.452197724
2012,9,19,5.548341107,5.548341107,5.548341107
2012,9,20,4.667272053,4.667272053,4.667272053
2012,9,21,6.072627591,6.072627591,6.072627591
2012,9,22,9.244295303,9.244295303,9.244295303
2012,9,23,7.37510079,7.37510079,7.37510079
2012,9,24,7.733093486,7.733093486,7.733093486
2012,9,25,6.006037123,6.006037123,6.006037123
2012,9,26,5.640623551,5.640623551,5.640623551
2012,9,27,3.39141442,3.39141442,3.39141442
2012,9,28,3.651845606,3.651845606,3.651845606
2012,9,29,5.429528361,5.429528361,5.429528361
2012,9,30,7.221834739,7.221834739,7.221834739
2012,10,1,8.24435177,8.24435177,8.24435177
2012,10,2,7.385866354,7.385866354,7.385866354
2012,10,3,5.788065536,5.788065536,5.788065536
2012,10,4,2.104360367,2.104360367,2.104360367
2012,10,5,-0.181654137,-0.181654137,-0.181654137
2012,10,6,0.49657736,0.49657736,0.49657736
2012,10,7,1.85870957,1.85870957,1.85870957
2012,10,8,1.33104251,1.33104251,1.33104251
2012,10,9,0.514292893,0.514292893,0.514292893
2012,10,10,0.988132006,0.988132006,0.988132006
2012,10,11,2.927173885,2.927173885,2.927173885
2012,10,12,1.401168854,1.401168854,1.401168854
2012,10,13,1.304930936,1.304930936,1.304930936
2012,10,14,-0.418701365,-0.418701365,-0.418701365
2012,10,15,-3.166686527,-3.166686527,-3.166686527
2012,10,16,-6.415091302,-6.415091302,-6.415091302
2012,10,17,-2.259323884,-2.259323884,-2.259323884
2012,10,18,-0.000889679,-0.000889679,-0.000889679
2012,10,19,-4.365068219,-4.365068219,-4.365068219
2012,10,20,-3.929507238,-3.929507238,-3.929507238
2012,10,21,-0.100948329,-0.100948329,-0.100948329
2012,10,22,0.276824037,0.276824037,0.276824037
2012,10,23,0.262276175,0.262276175,0.262276175
2012,10,24,0.248637704,0.248637704,0.248637704
2012,10,25,-2.708128379,-2.708128379,-2.708128379
2012,10,26,-4.383664887,-4.383664887,-4.383664887
2012,10,27,1.794558721,1.794558721,1.794558721
2012,10,28,0.672148243,0.672148243,0.672148243
2012,10,29,-0.402877745,-0.402877745,-0.402877745
2012,10,30,-0.345640577,-0.345640577,-0.345640577
2012,10,31,-1.165561696,-1.165561696,-1.165561696
2012,11,1,-0.731246129,-0.731246129,-0.731246129
2012,11,2,0.843061088,0.843061088,0.843061088
2012,11,3,0.910829582,0.910829582,0.910829582
2012,11,4,-2.436489621,-2.436489621,-2.436489621
2012,11,5,-3.862923728,-3.862923728,-3.862923728
2012,11,6,-6.632499014,-6.632499014,-6.632499014
2012,11,7,-6.662384111,-6.662384111,-6.662384111
2012,11,8,-8.259641688,-8.259641688,-8.259641688
2012,11,9,-9.489462254,-9.489462254,-9.489462254
2012,11,10,-4.885366457,-4.885366457,-4.885366457
2012,11,11,-3.899054956,-3.899054956,-3.899054956
2012,11,12,-6.982604551,-6.982604551,-6.982604551
2012,11,13,-1.409717149,-1.409717149,-1.409717149
2012,11,14,-6.642345927,-6.642345927,-6.642345927
2012,11,15,-8.538875367,-8.538875367,-8.538875367
2012,11,16,-5.949667336,-5.949667336,-5.949667336
2012,11,17,-7.340518026,-7.340518026,-7.340518026
2012,11,18,-7.376292655,-7.376292655,-7.376292655
2012,11,19,-7.209407756,-7.209407756,-7.209407756
2012,11,20,-9.829046998,-9.829046998,-9.829046998
2012,11,21,-6.915454095,-6.915454095,-6.915454095
2012,11,22,-2.549258819,-2.549258819,-2.549258819
2012,11,23,-5.879455132,-5.879455132,-5.879455132
2012,11,24,-7.385490054,-7.385490054,-7.385490054
2012,11,25,-2.605486847,-2.605486847,-2.605486847
2012,11,26,-2.568440451,-2.568440451,-2.568440451
2012,11,27,-9.580146227,-9.580146227,-9.580146227
2012,11,28,-13.51778366,-13.51778366,-13.51778366
2012,11,29,-13.26590452,-13.26590452,-13.26590452
2012,11,30,-9.006488124,-9.006488124,-9.006488124
2012,12,1,-9.757373597,-9.757373597,-9.757373597
2012,12,2,-12.20261558,-12.20261558,-12.20261558
2012,12,3,-14.3762182,-14.3762182,-14.3762182
2012,12,4,-16.14768519,-16.14768519,-16.14768519
2012,12,5,-8.832374134,-8.832374134,-8.832374134
2012,12,6,-12.167568,-12.167568,-12.167568
2012,12,7,-11.08070224,-11.08070224,-11.08070224
2012,12,8,-9.683698864,-9.683698864,-9.683698864
2012,12,9,-12.6131537,-12.6131537,-12.6131537
2012,12,10,-13.61798028,-13.61798028,-13.61798028
2012,12,11,-15.33201457,-15.33201457,-15.33201457
2012,12,12,-14.89732233,-14.89732233,-14.89732233
2012,12,13,-13.06330885,-13.06330885,-13.06330885
2012,12,14,-15.78402012,-15.78402012,-15.78402012
2012,12,15,-17.54570801,-17.54570801,-17.54570801
2012,12,16,-16.50419047,-16.50419047,-16.50419047
2012,12,17,-17.51213697,-17.51213697,-17.51213697
2012,12,18,-12.91027158,-12.91027158,-12.91027158
2012,12,19,-6.529354391,-6.529354391,-6.529354391
2012,12,20,-7.356321526,-7.356321526,-7.356321526
2012,12,21,-6.127134498,-6.127134498,-6.127134498
2012,12,22,-5.142469088,-5.142469088,-5.142469088
2012,12,23,-3.642410794,-3.642410794,-3.642410794
2012,12,24,-0.96426221,-0.96426221,-0.96426221
2012,12,25,-4.730104611,-4.730104611,-4.730104611
2012,12,26,-9.330130735,-9.330130735,-9.330130735
2012,12,27,-11.90363039,-11.90363039,-11.90363039
2012,12,28,-16.01335933,-16.01335933,-16.01335933
2012,12,29,-16.72421714,-16.72421714,-16.72421714
2012,12,30,-15.52386321,-15.52386321,-15.52386321
2012,12,31,-13.76888482,-13.76888482,-13.76888482
2013,1,1,-9.379901534,-9.379901534,-9.379901534
2013,1,2,-9.492159895,-9.492159895,-9.492159895
2013,1,3,-14.43189488,-14.43189488,-14.43189488
2013,1,4,-19.69256685,-19.69256685,-19.69256685
2013,1,5,-18.9493138,-18.9493138,-18.9493138
2013,1,6,-20.71542539,-20.71542539,-20.71542539
2013,1,7,-15.20214261,-15.20214261,-15.20214261
2013,1,8,-22.32873998,-22.32873998,-22.32873998
2013,1,9,-21.20087591,-21.20087591,-21.20087591
2013,1,10,-15.81253985,-15.81253985,-15.81253985
2013,1,11,-21.40063412,-21.40063412,-21.40063412
2013,1,12,-16.39137389,-16.39137389,-16.39137389
2013,1,13,-11.35103494,-11.35103494,-11.35103494
2013,1,14,-9.803608735,-9.803608735,-9.803608735
2013,1,15,-13.79292854,-13.79292854,-13.79292854
2013,1,16,-22.81959913,-22.81959913,-22.81959913
2013,1,17,-19.6224426,-19.6224426,-19.6224426
2013,1,18,-29.95343251,-29.95343251,-29.95343251
2013,1,19,-30.42907052,-30.42907052,-30.42907052
2013,1,20,-23.79937124,-23.79937124,-23.79937124
2013,1,21,-20.19380097,-20.19380097,-20.19380097
2013,1,22,-19.42790497,-19.42790497,-19.42790497
2013,1,23,-12.58530134,-12.58530134,-12.58530134
2013,1,24,-9.569549408,-9.569549408,-9.569549408
2013,1,25,-12.50786486,-12.50786486,-12.50786486
2013,1,26,-14.59182846,-14.59182846,-14.59182846
2013,1,27,-18.38026522,-18.38026522,-18.38026522
2013,1,28,-19.76805875,-19.76805875,-19.76805875
2013,1,29,-20.09225222,-20.09225222,-20.09225222
2013,1,30,-17.03160689,-17.03160689,-17.03160689
2013,1,31,-15.67722463,-15.67722463,-15.67722463
2013,2,1,-12.22491039,-12.22491039,-12.22491039
2013,2,2,-20.82538912,-20.82538912,-20.82538912
2013,2,3,-26.02203443,-26.02203443,-26.02203443
2013,2,4,-23.80569752,-23.80569752,-23.80569752
2013,2,5,-11.986297,-11.986297,-11.986297
2013,2,6,-18.79497891,-18.79497891,-18.79497891
2013,2,7,-24.58660531,-24.58660531,-24.58660531
2013,2,8,-24.65259358,-24.65259358,-24.65259358
2013,2,9,-21.29850733,-21.29850733,-21.29850733
2013,2,10,-17.55937192,-17.55937192,-17.55937192
2013,2,11,-19.72030694,-19.72030694,-19.72030694
2013,2,12,-21.21084897,-21.21084897,-21.21084897
2013,2,13,-20.80820446,-20.80820446,-20.80820446
2013,2,14,-14.46625205,-14.46625205,-14.46625205
2013,2,15,-14.96710565,-14.96710565,-14.96710565
2013,2,16,-16.66203655,-16.66203655,-16.66203655
2013,2,17,-10.91679438,-10.91679438,-10.91679438
2013,2,18,-8.216073335,-8.216073335,-8.216073335
2013,2,19,-9.168616158,-9.168616158,-9.168616158
2013,2,20,-14.4489184,-14.4489184,-14.4489184
2013,2,21,-17.23242453,-17.23242453,-17.23242453
2013,2,22,-19.0861157,-19.0861157,-19.0861157
2013,2,23,-16.1086916,-16.1086916,-16.1086916
2013,2,24,-16.12072465,-16.12072465,-16.12072465
2013,2,25,-17.427964,-17.427964,-17.427964
2013,2,26,-14.03615576,-14.03615576,-14.03615576
2013,2,27,-8.312166506,-8.312166506,-8.312166506
2013,2,28,-11.86547876,-11.86547876,-11.86547876
2013,3,1,-15.9519369,-15.9519369,-15.9519369
2013,3,2,-18.56137368,-18.56137368,-18.56137368
2013,3,3,-11.8165646,-11.8165646,-11.8165646
2013,3,4,-6.484962693,-6.484962693,-6.484962693
2013,3,5,-6.790358637,-6.790358637,-6.790358637
2013,3,6,-6.336786933,-6.336786933,-6.336786933
2013,3,7,-6.837083535,-6.837083535,-6.837083535
2013,3,8,-3.90970666,-3.90970666,-3.90970666
2013,3,9,-6.037009371,-6.037009371,-6.037009371
2013,3,10,-5.375668758,-5.375668758,-5.375668758
2013,3,11,-4.280726728,-4.280726728,-4.280726728
2013,3,12,-13.98479675,-13.98479675,-13.98479675
2013,3,13,-11.91686888,-11.91686888,-11.91686888
2013,3,14,-6.079877318,-6.079877318,-6.079877318
2013,3,15,-3.56737525,-3.56737525,-3.56737525
2013,3,16,-10.91722897,-10.91722897,-10.91722897
2013,3,17,-16.01425386,-16.01425386,-16.01425386
2013,3,18,-16.09588821,-16.09588821,-16.09588821
2013,3,19,-12.87397184,-12.87397184,-12.87397184
2013,3,20,-5.007052353,-5.007052353,-5.007052353
2013,3,21,-2.604307321,-2.604307321,-2.604307321
2013,3,22,-3.112478229,-3.112478229,-3.112478229
2013,3,23,-1.941313296,-1.941313296,-1.941313296
2013,3,24,-4.390134575,-4.390134575,-4.390134575
2013,3,25,-6.554191661,-6.554191661,-6.554191661
2013,3,26,-5.264214197,-5.264214197,-5.264214197
2013,3,27,-4.481281687,-4.481281687,-4.481281687
2013,3,28,-8.902203,-8.902203,-8.902203
2013,3,29,-11.99792974,-11.99792974,-11.99792974
2013,3,30,-13.15891543,-13.15891543,-13.15891543
2013,3,31,-8.441844236,-8.441844236,-8.441844236
2013,4,1,-4.024895555,-4.024895555,-4.024895555
2013,4,2,-3.126752536,-3.126752536,-3.126752536
2013,4,3,-1.676171147,-1.676171147,-1.676171147
2013,4,4,-6.287937421,-6.287937421,-6.287937421
2013,4,5,-6.686294565,-6.686294565,-6.686294565
2013,4,6,-9.807619165,-9.807619165,-9.807619165
2013,4,7,-13.69381393,-13.69381393,-13.69381393
2013,4,8,-10.40224702,-10.40224702,-10.40224702
2013,4,9,-8.174256868,-8.174256868,-8.174256868
2013,4,10,-10.32885891,-10.32885891,-10.32885891
2013,4,11,-6.485149391,-6.485149391,-6.485149391
2013,4,12,-6.23119572,-6.23119572,-6.23119572
2013,4,13,-7.80948675,-7.80948675,-7.80948675
2013,4,14,-5.780852582,-5.780852582,-5.780852582
2013,4,15,-7.72747097,-7.72747097,-7.72747097
2013,4,16,-8.185758152,-8.185758152,-8.185758152
2013,4,17,-7.488087457,-7.488087457,-7.488087457
2013,4,18,-12.22951304,-12.22951304,-12.22951304
2013,4,19,-12.01725206,-12.01725206,-12.01725206
2013,4,20,-12.99565382,-12.99565382,-12.99565382
2013,4,21,-11.34549662,-11.34549662,-11.34549662
2013,4,22,-10.58893401,-10.58893401,-10.58893401
2013,4,23,-3.550400345,-3.550400345,-3.550400345
2013,4,24,-4.585316088,-4.585316088,-4.585316088
2013,4,25,-2.339373968,-2.339373968,-2.339373968
2013,4,26,-5.378698676,-5.378698676,-5.378698676
2013,4,27,-0.653724347,-0.653724347,-0.653724347
2013,4,28,0.447491957,0.447491957,0.447491957
2013,4,29,-1.156379971,-1.156379971,-1.156379971
2013,4,30,1.262838425,1.262838425,1.262838425
2013,5,1,2.864250458,2.864250458,2.864250458
2013,5,2,4.043862668,4.043862668,4.043862668
2013,5,3,-3.341160492,-3.341160492,-3.341160492
2013,5,4,-4.45683839,-4.45683839,-4.45683839
2013,5,5,-3.035225256,-3.035225256,-3.035225256
2013,5,6,1.532990088,1.532990088,1.532990088
2013,5,7,-3.703379917,-3.703379917,-3.703379917
2013,5,8,-4.661206505,-4.661206505,-4.661206505
2013,5,9,-5.803239461,-5.803239461,-5.803239461
2013,5,10,-9.74608854,-9.74608854,-9.74608854
2013,5,11,-10.00584718,-10.00584718,-10.00584718
2013,5,12,-6.46465999,-6.46465999,-6.46465999
2013,5,13,-3.785524553,-3.785524553,-3.785524553
2013,5,14,-3.481613009,-3.481613009,-3.481613009
2013,5,15,-5.052686123,-5.052686123,-5.052686123
2013,5,16,-5.042863853,-5.042863853,-5.042863853
2013,5,17,-5.707711812,-5.707711812,-5.707711812
2013,5,18,-4.78484435,-4.78484435,-4.78484435
2013,5,19,1.05838647,1.05838647,1.05838647
2013,5,20,4.361882895,4.361882895,4.361882895
2013,5,21,1.718670347,1.718670347,1.718670347
2013,5,22,-0.085139595,-0.085139595,-0.085139595
2013,5,23,-1.567237052,-1.567237052,-1.567237052
2013,5,24,-2.697421742,-2.697421742,-2.697421742
2013,5,25,-2.752262026,-2.752262026,-2.752262026
2013,5,26,-1.773113649,-1.773113649,-1.773113649
2013,5,27,-2.247547401,-2.247547401,-2.247547401
2013,5,28,-2.227960877,-2.227960877,-2.227960877
2013,5,29,-0.647997555,-0.647997555,-0.647997555
2013,5,30,0.070984537,0.070984537,0.070984537
2013,5,31,-0.825372264,-0.825372264,-0.825372264
2013,6,1,-2.598656766,-2.598656766,-2.598656766
2013,6,2,-2.145326668,-2.145326668,-2.145326668
2013,6,3,0.125986864,0.125986864,0.125986864
2013,6,4,0.619562262,0.619562262,0.619562262
2013,6,5,-1.181996518,-1.181996518,-1.181996518
2013,6,6,-0.453504785,-0.453504785,-0.453504785
2013,6,7,0.099950363,0.099950363,0.099950363
2013,6,8,1.227435116,1.227435116,1.227435116
2013,6,9,2.241678144,2.241678144,2.241678144
2013,6,10,2.827968878,2.827968878,2.827968878
2013,6,11,3.696965815,3.696965815,3.696965815
2013,6,12,3.039419679,3.039419679,3.039419679
2013,6,13,-0.246737137,-0.246737137,-0.246737137
2013,6,14,-0.48906171,-0.48906171,-0.48906171
2013,6,15,0.205977285,0.205977285,0.205977285
2013,6,16,0.63923377,0.63923377,0.63923377
2013,6,17,2.215516016,2.215516016,2.215516016
2013,6,18,4.413721166,4.413721166,4.413721166
2013,6,19,4.650778181,4.650778181,4.650778181
2013,6,20,6.460524066,6.460524066,6.460524066
2013,6,21,4.229179612,4.229179612,4.229179612
2013,6,22,2.388364402,2.388364402,2.388364402
2013,6,23,0.925778985,0.925778985,0.925778985
2013,6,24,0.081246691,0.081246691,0.081246691
2013,6,25,1.805881339,1.805881339,1.805881339
2013,6,26,3.830072756,3.830072756,3.830072756
2013,6,27,5.174175474,5.174175474,5.174175474
2013,6,28,3.127508861,3.127508861,3.127508861
2013,6,29,3.773783594,3.773783594,3.773783594
2013,6,30,5.325271565,5.325271565,5.325271565
2013,7,1,2.046547339,2.046547339,2.046547339
2013,7,2,6.66098543,6.66098543,6.66098543
2013,7,3,5.835203471,5.835203471,5.835203471
2013,7,4,3.019041233,3.019041233,3.019041233
2013,7,5,5.169482084,5.169482084,5.169482084
2013,7,6,7.237787043,7.237787043,7.237787043
2013,7,7,5.224242419,5.224242419,5.224242419
2013,7,8,2.235746941,2.235746941,2.235746941
2013,7,9,4.803979018,4.803979018,4.803979018
2013,7,10,8.201144647,8.201144647,8.201144647
2013,7,11,10.71997967,10.71997967,10.71997967
2013,7,12,7.85033402,7.85033402,7.85033402
2013,7,13,8.333418226,8.333418226,8.333418226
2013,7,14,10.55742788,10.55742788,10.55742788
2013,7,15,8.522572785,8.522572785,8.522572785
2013,7,16,8.803420222,8.803420222,8.803420222
2013,7,17,9.519026338,9.519026338,9.519026338
2013,7,18,7.890387054,7.890387054,7.890387054
2013,7,19,5.649936268,5.649936268,5.649936268
2013,7,20,4.197965653,4.197965653,4.197965653
2013,7,21,6.28830149,6.28830149,6.28830149
2013,7,22,6.002621637,6.002621637,6.002621637
2013,7,23,4.591491916,4.591491916,4.591491916
2013,7,24,3.489976364,3.489976364,3.489976364
2013,7,25,4.697963552,4.697963552,4.697963552
2013,7,26,8.362018231,8.362018231,8.362018231
2013,7,27,11.00704771,11.00704771,11.00704771
2013,7,28,13.32311229,13.32311229,13.32311229
2013,7,29,14.56889254,14.56889254,14.56889254
2013,7,30,16.036647,16.036647,16.036647
2013,7,31,12.70206424,12.70206424,12.70206424
2013,8,1,11.27814352,11.27814352,11.27814352
2013,8,2,9.996072455,9.996072455,9.996072455
2013,8,3,9.78916139,9.78916139,9.78916139
2013,8,4,7.927505015,7.927505015,7.927505015
2013,8,5,6.885478279,6.885478279,6.885478279
2013,8,6,6.770198259,6.770198259,6.770198259
2013,8,7,9.346918249,9.346918249,9.346918249
2013,8,8,11.66747775,11.66747775,11.66747775
2013,8,9,12.93299162,12.93299162,12.93299162
2013,8,10,10.14013567,10.14013567,10.14013567
2013,8,11,7.436125541,7.436125541,7.436125541
2013,8,12,6.276074557,6.276074557,6.276074557
2013,8,13,8.879360012,8.879360012,8.879360012
2013,8,14,10.07920631,10.07920631,10.07920631
2013,8,15,9.66465086,9.66465086,9.66465086
2013,8,16,10.92423646,10.92423646,10.92423646
2013,8,17,12.10194766,12.10194766,12.10194766
2013,8,18,11.21563537,11.21563537,11.21563537
2013,8,19,5.591714518,5.591714518,5.591714518
2013,8,20,7.987863714,7.987863714,7.987863714
2013,8,21,12.67927366,12.67927366,12.67927366
2013,8,22,12.16428802,12.16428802,12.16428802
2013,8,23,8.376535183,8.376535183,8.376535183
2013,8,24,7.809025791,7.809025791,7.809025791
2013,8,25,9.165141472,9.165141472,9.165141472
2013,8,26,8.969256788,8.969256788,8.969256788
2013,8,27,3.274416227,3.274416227,3.274416227
2013,8,28,3.234606539,3.234606539,3.234606539
2013,8,29,6.864071386,6.864071386,6.864071386
2013,8,30,6.972741256,6.972741256,6.972741256
2013,8,31,2.52491078,2.52491078,2.52491078
2013,9,1,3.01118895,3.01118895,3.01118895
2013,9,2,6.439998106,6.439998106,6.439998106
2013,9,3,9.248484692,9.248484692,9.248484692
2013,9,4,10.49892843,10.49892843,10.49892843
2013,9,5,6.510533196,6.510533196,6.510533196
2013,9,6,3.70705842,3.70705842,3.70705842
2013,9,7,3.235364561,3.235364561,3.235364561
2013,9,8,1.966046046,1.966046046,1.966046046
2013,9,9,0.654617312,0.654617312,0.654617312
2013,9,10,0.601075701,0.601075701,0.601075701
2013,9,11,0.855492025,0.855492025,0.855492025
2013,9,12,0.633971641,0.633971641,0.633971641
2013,9,13,0.991173227,0.991173227,0.991173227
2013,9,14,0.92039352,0.92039352,0.92039352
2013,9,15,4.900505375,4.900505375,4.900505375
2013,9,16,3.453731579,3.453731579,3.453731579
2013,9,17,1.218562254,1.218562254,1.218562254
2013,9,18,0.668347977,0.668347977,0.668347977
2013,9,19,0.096022325,0.096022325,0.096022325
2013,9,20,1.049163051,1.049163051,1.049163051
2013,9,21,-0.118814777,-0.118814777,-0.118814777
2013,9,22,3.283980213,3.283980213,3.283980213
2013,9,23,2.755668409,2.755668409,2.755668409
2013,9,24,1.943042111,1.943042111,1.943042111
2013,9,25,4.796095441,4.796095441,4.796095441
2013,9,26,8.107030347,8.107030347,8.107030347
2013,9,27,8.336095362,8.336095362,8.336095362
2013,9,28,7.126743596,7.126743596,7.126743596
2013,9,29,12.2920565,12.2920565,12.2920565
2013,9,30,9.644004684,9.644004684,9.644004684
2013,10,1,8.442457457,8.442457457,8.442457457
2013,10,2,8.155327856,8.155327856,8.155327856
2013,10,3,5.184397085,5.184397085,5.184397085
2013,10,4,3.080049756,3.080049756,3.080049756
2013,10,5,3.343230439,3.343230439,3.343230439
2013,10,6,2.114198174,2.114198174,2.114198174
2013,10,7,1.997392851,1.997392851,1.997392851
2013,10,8,5.112180602,5.112180602,5.112180602
2013,10,9,0.235561946,0.235561946,0.235561946
2013,10,10,-0.785716504,-0.785716504,-0.785716504
2013,10,11,-2.473164454,-2.473164454,-2.473164454
2013,10,12,-1.596825804,-1.596825804,-1.596825804
2013,10,13,3.705732533,3.705732533,3.705732533
2013,10,14,5.069672306,5.069672306,5.069672306
2013,10,15,1.513523339,1.513523339,1.513523339
2013,10,16,0.021419524,0.021419524,0.021419524
2013,10,17,0.047062047,0.047062047,0.047062047
2013,10,18,1.090449397,1.090449397,1.090449397
2013,10,19,1.867869381,1.867869381,1.867869381
2013,10,20,1.728541796,1.728541796,1.728541796
2013,10,21,0.991494,0.991494,0.991494
2013,10,22,0.753939112,0.753939112,0.753939112
2013,10,23,0.107487597,0.107487597,0.107487597
2013,10,24,-0.530331395,-0.530331395,-0.530331395
2013,10,25,-1.428764416,-1.428764416,-1.428764416
2013,10,26,-3.041358029,-3.041358029,-3.041358029
2013,10,27,-5.02216637,-5.02216637,-5.02216637
2013,10,28,-6.14451916,-6.14451916,-6.14451916
2013,10,29,-6.556525343,-6.556525343,-6.556525343
2013,10,30,-8.332393681,-8.332393681,-8.332393681
2013,10,31,-8.524068585,-8.524068585,-8.524068585
2013,11,1,-7.377641532,-7.377641532,-7.377641532
2013,11,2,-2.256712755,-2.256712755,-2.256712755
2013,11,3,-4.300254373,-4.300254373,-4.300254373
2013,11,4,-7.612990468,-7.612990468,-7.612990468
2013,11,5,-7.092450438,-7.092450438,-7.092450438
2013,11,6,-11.03300197,-11.03300197,-11.03300197
2013,11,7,-11.90520009,-11.90520009,-11.90520009
2013,11,8,-6.459007661,-6.459007661,-6.459007661
2013,11,9,-7.582888953,-7.582888953,-7.582888953
2013,11,10,-9.047323225,-9.047323225,-9.047323225
2013,11,11,-10.33315968,-10.33315968,-10.33315968
2013,11,12,-10.69621678,-10.69621678,-10.69621678
2013,11,13,-11.9809933,-11.9809933,-11.9809933
2013,11,14,-12.58127258,-12.58127258,-12.58127258
2013,11,15,-11.83692671,-11.83692671,-11.83692671
2013,11,16,-9.522314035,-9.522314035,-9.522314035
2013,11,17,-0.817123321,-0.817123321,-0.817123321
2013,11,18,0.715190712,0.715190712,0.715190712
2013,11,19,0.539280922,0.539280922,0.539280922
2013,11,20,-8.864954356,-8.864954356,-8.864954356
2013,11,21,-9.166306626,-9.166306626,-9.166306626
2013,11,22,-6.614068549,-6.614068549,-6.614068549
2013,11,23,-4.584420576,-4.584420576,-4.584420576
2013,11,24,-2.909737328,-2.909737328,-2.909737328
2013,11,25,-3.931310817,-3.931310817,-3.931310817
